"ID","name","category","main_category","currency","deadline","goal","launched","pledged","state","backers","country","usd pledged","usd_pledged_real","usd_goal_real","outcome","duration","launchyr","launchmo","avgpledge","log_goal","cat_goal","cat_dur","cat_dur2","cat_goal2"
1689683950,"Divorced But Not Disowned","Other","Misc","USD","2014-08-11",1200,"2014-07-12",32,"failed",4,"US",32,32,1200,0,30,2014,7,8,7.09007683577609,"(6.9,7.9]","(29,30]","(29,30]",4
1689977682,"Get """"""""Those Guys"""""""" to more Festivals","Shorts","Film & Video","USD","2014-08-02",500,"2014-07-08",161,"failed",7,"US",161,161,500,0,25,2014,7,23,6.21460809842219,"(5.9,6.9]","(20,29]","(20,29]",4
1690042813,"Dissertation: Android Application Security","Other","Misc","USD","2014-09-18",5000,"2014-07-20",41,"failed",4,"US",41,41,5000,0,60,2014,7,10.25,8.51719319141624,"(7.9,8.9]","(59,60]","(40,60]",4
1690474032,"Better Potato Salad!!!","Other","Food","USD","2014-08-13",500,"2014-07-14",6,"failed",2,"US",6,6,500,0,30,2014,7,3,6.21460809842219,"(5.9,6.9]","(29,30]","(29,30]",4
1690740600,"365 Days of Pico Mountain","Other","Photography","USD","2014-08-27",75000,"2014-07-13",21,"failed",3,"US",21,21,75000,0,45,2014,7,7,11.2252433925184,"(10.9,11.9]","(40,59]","(40,60]",6
1691110873,"Blankies for Babies","Other","Misc","USD","2014-08-14",500,"2014-07-15",0,"failed",0,"US",0,0,500,0,30,2014,7,0,6.21460809842219,"(5.9,6.9]","(29,30]","(29,30]",4
1691420213,"More to Me, for the handicap who are lonely at heart","Other","Film & Video","USD","2014-08-08",7526,"2014-07-09",0,"failed",0,"US",0,0,7526,0,30,2014,7,0,8.92611897115338,"(8.9,9.9]","(29,30]","(29,30]",4
1691624227,"Make a cake for Lynne","Other","Food","USD","2014-08-23",30,"2014-07-09",0,"failed",0,"US",0,0,30,0,45,2014,7,0,3.40119738166216,"(2.9,3.9]","(40,59]","(40,60]",4
1692149643,"Smack, Crack and the long road back","Other","Misc","GBP","2014-08-21",3500,"2014-07-22",60,"failed",7,"GB",102.57,99.46,5802.1,0,30,2014,7,8.57142857142857,8.66597519996888,"(7.9,8.9]","(29,30]","(29,30]",4
1692152902,"San Haven: A Horror Film","Other","Film & Video","USD","2014-08-21",10000,"2014-07-22",10,"failed",1,"US",10,10,10000,0,30,2014,7,10,9.21034037197618,"(8.9,9.9]","(29,30]","(29,30]",4
1692292159,"The American Dream (Canceled)","Other","Misc","USD","2014-09-14",70000,"2014-07-16",10,"canceled",1,"US",10,10,70000,0,60,2014,7,10,11.1562505210315,"(10.9,11.9]","(59,60]","(40,60]",6
1693047145,"""""""""The Pen"""""""" Episode 1","Other","Film & Video","USD","2014-09-14",20000,"2014-07-31",737,"failed",16,"US",737,737,20000,0,45,2014,7,46.0625,9.90348755253613,"(9.9,10.9]","(40,59]","(40,60]",4
169318544,"Drumming Again After The Army and School","Rock","Music","USD","2014-08-11",5000,"2014-07-12",20,"failed",1,"US",20,20,5000,0,30,2014,7,20,8.51719319141624,"(7.9,8.9]","(29,30]","(29,30]",4
169371022,"The ShoeTree","Product Design","Misc","USD","2014-08-07",45000,"2014-07-08",71,"failed",3,"US",71,71,45000,0,30,2014,7,23.6666666666667,10.7144177687525,"(9.9,10.9]","(29,30]","(29,30]",5
16938354,"FAT BARS- High FAT-High Protein  Performance Bar for all!","Other","Food","USD","2014-08-28",16000,"2014-07-14",40,"failed",2,"US",40,40,16000,0,45,2014,7,20,9.68034400122192,"(8.9,9.9]","(40,59]","(40,60]",4
1693855037,"HuanDao Documentary: a modern exploration of identity","Other","Film & Video","USD","2014-07-31",8000,"2014-07-01",9403,"successful",149,"US",9403,9403,8000,1,30,2014,7,63.1073825503356,8.98719682066197,"(8.9,9.9]","(29,30]","(29,30]",4
169396474,"Making My Own Story","Other","Journalism","USD","2014-08-24",3000,"2014-07-25",703.23,"failed",10,"US",703.23,703.23,3000,0,30,2014,7,70.323,8.00636756765025,"(7.9,8.9]","(29,30]","(29,30]",4
1694122812,"The Hurricane","Other","Theater","USD","2014-08-09",4000,"2014-07-16",4065,"successful",24,"US",4065,4065,4000,1,24,2014,7,169.375,8.29404964010203,"(7.9,8.9]","(20,29]","(20,29]",4
169486676,"Gravgen, gravity powered generators.","Other","Technology","USD","2014-08-09",250000,"2014-07-10",31,"failed",20,"US",31,31,250000,0,30,2014,7,1.55,12.4292161968444,"(11.9,20]","(29,30]","(29,30]",7
1694888303,"Wii U Productivity Guide","Other","Misc","USD","2014-08-16",330,"2014-07-17",5,"failed",1,"US",5,5,330,0,30,2014,7,5,5.79909265446053,"(4.9,5.9]","(29,30]","(29,30]",4
1694961572,"Ukraine: The New Generation","Other","Film & Video","USD","2014-07-31",7800,"2014-07-16",3014,"failed",35,"US",3014,3014,7800,0,15,2014,7,86.1142857142857,8.96187901267768,"(8.9,9.9]","(10,20]","(10,20]",4
1694973851,"TrustyTraitors printerfund","Other","Technology","CAD","2014-08-19",1500,"2014-07-20",77,"failed",3,"CA",71.72,70.27,1368.99,0,30,2014,7,25.6666666666667,7.22182852065987,"(6.9,7.9]","(29,30]","(29,30]",4
1695439726,"Magical Forest Off-Grid Cabins","Other","Misc","USD","2014-08-27",35000,"2014-07-28",126,"failed",3,"US",126,126,35000,0,30,2014,7,42,10.4631033404715,"(9.9,10.9]","(29,30]","(29,30]",5
1695444093,"Hitman 2: The Slap of Steel","Comedy","Film & Video","USD","2014-08-15",3000,"2014-07-16",178.34,"failed",10,"US",178.34,178.34,3000,0,30,2014,7,17.834,8.00636756765025,"(7.9,8.9]","(29,30]","(29,30]",4
1695472978,"Microwave Potato Salad","Other","Food","USD","2014-08-08",50,"2014-07-09",0,"failed",0,"US",0,0,50,0,30,2014,7,0,3.91202300542815,"(3.9,4.9]","(29,30]","(29,30]",4
1695490291,"Coloring (Canceled)","Illustration","Misc","USD","2014-08-08",25,"2014-07-09",35,"canceled",2,"US",35,35,25,0,30,2014,7,17.5,3.2188758248682,"(2.9,3.9]","(29,30]","(29,30]",4
1695553848,"Wild (not nessaserly nature) Photography book (Canceled)","Other","Photography","USD","2014-08-15",3300,"2014-07-18",50,"canceled",2,"US",50,50,3300,0,28,2014,7,25,8.10167774745457,"(7.9,8.9]","(20,29]","(20,29]",4
1695565325,"LunchBox Movies: An Indie Film Website & Roku Channel","Other","Film & Video","USD","2014-08-18",155000,"2014-07-19",1743,"failed",22,"US",1743,1743,155000,0,30,2014,7,79.2272727272727,11.9511803959014,"(11.9,20]","(29,30]","(29,30]",6
169572318,"Mama's Kittens! Make Meow The Best Son Ever!","Other","Photography","USD","2014-08-11",10,"2014-07-12",15,"successful",1,"US",15,15,10,1,30,2014,7,15,2.30258509299405,"(1.9,2.9]","(29,30]","(29,30]",3
1695921317,"Hell's Coil","Other","Misc","USD","2014-08-12",3000,"2014-07-22",504,"failed",6,"US",504,504,3000,0,21,2014,7,84,8.00636756765025,"(7.9,8.9]","(20,29]","(20,29]",4
1695950373,"Clay Montana, Is it the water?","Other","Film & Video","USD","2014-08-23",19000,"2014-07-24",2179,"failed",23,"US",2179,2179,19000,0,30,2014,7,94.7391304347826,9.85219425814858,"(8.9,9.9]","(29,30]","(29,30]",4
1695988402,"3d Print Furniture Templates w/ NC Craftsmen Support","Product Design","Misc","USD","2014-08-21",12000,"2014-07-22",690,"failed",9,"US",690,690,12000,0,30,2014,7,76.6666666666667,9.39266192877014,"(8.9,9.9]","(29,30]","(29,30]",4
1696003948,"BackerSupport - The KickStarter Management & Logistics App","Other","Technology","USD","2014-08-16",100,"2014-07-17",326.01,"successful",42,"US",326.01,326.01,100,1,30,2014,7,7.76214285714286,4.60517018598809,"(3.9,4.9]","(29,30]","(29,30]",4
1696051689,"The Count Jackula Show (Season 3)","Other","Film & Video","USD","2014-08-10",500,"2014-07-11",2590.5,"successful",82,"US",2590.5,2590.5,500,1,30,2014,7,31.5914634146341,6.21460809842219,"(5.9,6.9]","(29,30]","(29,30]",4
1696125544,"fishing rod strike detector","Product Design","Misc","USD","2014-08-28",6500,"2014-07-29",251,"failed",13,"US",251,251,6500,0,30,2014,7,19.3076923076923,8.77955745588373,"(7.9,8.9]","(29,30]","(29,30]",4
1696126257,"The Poem that Backers Help Write (NOT about Potato Salad)","Other","Misc","USD","2014-08-09",100,"2014-07-10",10,"canceled",1,"US",10,10,100,0,30,2014,7,10,4.60517018598809,"(3.9,4.9]","(29,30]","(29,30]",4
1696187903,"Godoshian Music","Other","Music","USD","2014-08-24",3000,"2014-07-22",688,"failed",10,"US",688,688,3000,0,33,2014,7,68.8,8.00636756765025,"(7.9,8.9]","(30,40]","(30,40]",4
1696340467,"Mighty Benjamin Little","Shorts","Film & Video","USD","2014-08-08",3000,"2014-07-07",3160,"successful",15,"US",3160,3160,3000,1,32,2014,7,210.666666666667,8.00636756765025,"(7.9,8.9]","(30,40]","(30,40]",4
1696576333,"Rise of the Wolf (Canceled)","Tabletop Games","Misc","USD","2014-08-25",6000,"2014-07-26",2,"canceled",2,"US",2,2,6000,0,30,2014,7,1,8.69951474821019,"(7.9,8.9]","(29,30]","(29,30]",4
1696750376,"WeRunQC","Web","Technology","USD","2014-08-15",2500,"2014-07-16",110,"failed",6,"US",110,110,2500,0,30,2014,7,18.3333333333333,7.82404601085629,"(6.9,7.9]","(29,30]","(29,30]",4
169712417,"Thunderstruck Drinking Game","Other","Film & Video","USD","2014-08-09",500,"2014-07-10",11,"failed",3,"US",11,11,500,0,30,2014,7,3.66666666666667,6.21460809842219,"(5.9,6.9]","(29,30]","(29,30]",4
1697278026,"stay at home father having fun with art.","Other","Misc","USD","2014-08-11",300,"2014-07-12",30,"failed",2,"US",30,30,300,0,30,2014,7,15,5.7037824746562,"(4.9,5.9]","(29,30]","(29,30]",4
1697315687,"Best Last Year of College","Other","Film & Video","CAD","2014-08-07",5000,"2014-07-08",5,"failed",1,"CA",4.69,4.58,4580.43,0,30,2014,7,5,8.42954815916405,"(7.9,8.9]","(29,30]","(29,30]",4
1697791165,"Veteran pig farm","Other","Food","USD","2014-08-08",12000,"2014-07-09",0,"failed",0,"US",0,0,12000,0,30,2014,7,0,9.39266192877014,"(8.9,9.9]","(29,30]","(29,30]",4
1697802216,"Mongo's Takeout Mongolian BBQ (Canceled)","Other","Food","USD","2014-08-10",15000,"2014-07-11",56,"canceled",5,"US",56,56,15000,0,30,2014,7,11.2,9.61580548008435,"(8.9,9.9]","(29,30]","(29,30]",4
1697854902,"Paradigm Lost:  America's Dance with the Devil","Other","Misc","USD","2014-08-20",5750,"2014-07-21",0,"failed",0,"US",0,0,5750,0,30,2014,7,0,8.6569551337914,"(7.9,8.9]","(29,30]","(29,30]",4
169787124,"Black Lab Image Creator","Other","Technology","USD","2014-08-15",12000,"2014-07-16",0,"failed",0,"US",0,0,12000,0,30,2014,7,0,9.39266192877014,"(8.9,9.9]","(29,30]","(29,30]",4
169792658,"Void The (Canceled)","Other","Misc","EUR","2014-08-05",10,"2014-07-06",34.37,"canceled",4,"NL",46.77,46.01,13.39,0,30,2014,7,8.5925,2.59450815970308,"(1.9,2.9]","(29,30]","(29,30]",3
1698247616,"Inimicus - Personal Enemy","Shorts","Film & Video","USD","2014-08-06",2500,"2014-07-25",2651.11,"successful",21,"US",2651.11,2651.11,2500,1,12,2014,7,126.243333333333,7.82404601085629,"(6.9,7.9]","(10,20]","(10,20]",4
1698362371,"Potato Salad to the People!","Other","Food","USD","2014-08-09",100,"2014-07-10",690,"successful",5,"US",690,690,100,1,30,2014,7,138,4.60517018598809,"(3.9,4.9]","(29,30]","(29,30]",4
1698707961,"The perfect smile","Other","Theater","USD","2014-08-11",4500,"2014-07-11",5,"failed",1,"US",5,5,4500,0,31,2014,7,5,8.41183267575841,"(7.9,8.9]","(30,40]","(30,40]",4
1698732362,"Portraits in Blues","Other","Photography","USD","2014-08-10",4000,"2014-07-11",0,"failed",0,"US",0,0,4000,0,30,2014,7,0,8.29404964010203,"(7.9,8.9]","(29,30]","(29,30]",4
1699118393,"New Glowing Spiral Hair Gems","Product Design","Misc","USD","2014-09-14",5000,"2014-07-31",128,"failed",9,"US",128,128,5000,0,45,2014,7,14.2222222222222,8.51719319141624,"(7.9,8.9]","(40,59]","(40,60]",4
1699212247,"Sleepy Robot 13: """"""""Nuts, Bolts & The 90s"""""""" Art Show","Other","Misc","USD","2014-08-08",2500,"2014-07-09",2798.5,"successful",86,"US",2798.5,2798.5,2500,1,30,2014,7,32.5406976744186,7.82404601085629,"(6.9,7.9]","(29,30]","(29,30]",4
1699285868,"Front Yard Organic Garden","Other","Food","USD","2014-08-23",3000,"2014-07-24",70,"failed",9,"US",70,70,3000,0,30,2014,7,7.77777777777778,8.00636756765025,"(7.9,8.9]","(29,30]","(29,30]",4
1699448591,"American Military Memorial Van","Other","Misc","USD","2014-08-10",10000,"2014-07-11",50,"failed",1,"US",50,50,10000,0,30,2014,7,50,9.21034037197618,"(8.9,9.9]","(29,30]","(29,30]",4
1699729640,"Draw Me Like One Of Your French Girls","Other","Misc","USD","2014-08-28",30,"2014-07-14",2,"failed",1,"US",2,2,30,0,45,2014,7,2,3.40119738166216,"(2.9,3.9]","(40,59]","(40,60]",4
1699744998,"2,650 miles of the Pacific Crest Trail starts here.","Other","Photography","USD","2014-07-30",2500,"2014-07-09",6,"failed",2,"US",6,6,2500,0,21,2014,7,3,7.82404601085629,"(6.9,7.9]","(20,29]","(20,29]",4
1699792027,"CaseCam: The Ultimate Selfie Device","Other","Technology","USD","2014-08-22",25000,"2014-07-21",25208,"successful",370,"US",25208,25208,25000,1,32,2014,7,68.1297297297297,10.1266311038503,"(9.9,10.9]","(30,40]","(30,40]",5
169983133,"Photographing Diversity (Canceled)","Other","Misc","GBP","2014-08-19",2500,"2014-07-09",100,"canceled",6,"GB",171.34,165.77,4144.36,0,41,2014,7,16.6666666666667,8.32950365275299,"(7.9,8.9]","(40,59]","(40,60]",4
1699964081,"Advertising Materials for Hope House Haiti Benefit Gala","Other","Misc","USD","2014-08-06",200,"2014-07-22",200,"successful",4,"US",200,200,200,1,15,2014,7,50,5.29831736654804,"(4.9,5.9]","(10,20]","(10,20]",4
1700051924,"The Debut album for TEXAS artist """"""""Prince""""""""","Other","Music","USD","2014-08-14",5500,"2014-07-15",2,"failed",1,"US",2,2,5500,0,30,2014,7,2,8.61250337122056,"(7.9,8.9]","(29,30]","(29,30]",4
1700273708,"Little Free Library for Wingfield Road, Walthamstow, London","Other","Misc","GBP","2014-08-15",200,"2014-07-15",400,"successful",20,"GB",684.71,667.6,333.8,1,31,2014,7,20,5.81054201122774,"(4.9,5.9]","(30,40]","(30,40]",4
1700621490,"I want to keep performing.","Rock","Music","USD","2014-08-08",1240,"2014-07-09",435,"failed",9,"US",435,435,1240,0,30,2014,7,48.3333333333333,7.12286665859908,"(6.9,7.9]","(29,30]","(29,30]",4
1700779870,"Everyone deserves to Take a Bite!","Other","Food","USD","2014-08-20",3000,"2014-07-21",3060,"successful",81,"US",3060,3060,3000,1,30,2014,7,37.7777777777778,8.00636756765025,"(7.9,8.9]","(29,30]","(29,30]",4
1700783231,"EPICINIUM (an open world First Person Shooter)","Other","Misc","GBP","2014-08-31",7000,"2014-07-12",146.05,"failed",10,"GB",250.16,238,11407.15,0,50,2014,7,14.605,9.34199563076173,"(8.9,9.9]","(40,59]","(40,60]",4
170088614,"Create the PreParty iPhone App for Android users.","Other","Misc","USD","2014-08-23",6000,"2014-07-29",40,"failed",2,"US",40,40,6000,0,25,2014,7,20,8.69951474821019,"(7.9,8.9]","(20,29]","(20,29]",4
1700910099,"A Foodies Guide to the Restaurants of Honolulu Hawaii","Other","Food","USD","2014-08-31",10000,"2014-07-08",0,"failed",0,"US",0,0,10000,0,54,2014,7,0,9.21034037197618,"(8.9,9.9]","(40,59]","(40,60]",4
1700944150,"The Great Fried Chicken Hunt","Other","Food","USD","2014-08-09",25,"2014-07-10",5,"failed",1,"US",5,5,25,0,30,2014,7,5,3.2188758248682,"(2.9,3.9]","(29,30]","(29,30]",4
1701131049,"ACT's Spotlight Initiative- Let's Build a Theater!","Other","Theater","USD","2014-08-20",22000,"2014-07-21",23285,"successful",159,"US",23285,23285,22000,1,30,2014,7,146.446540880503,9.99879773234045,"(9.9,10.9]","(29,30]","(29,30]",4
1701254073,"Macaroni Salad","Other","Food","USD","2014-08-10",10,"2014-07-11",10.01,"successful",1,"US",10.01,10.01,10,1,30,2014,7,10.01,2.30258509299405,"(1.9,2.9]","(29,30]","(29,30]",3
1701279507,"My mum's birthay","Other","Misc","GBP","2014-08-22",30,"2014-07-23",0,"failed",0,"GB",0,0,49.73,0,30,2014,7,0,3.90660837272665,"(3.9,4.9]","(29,30]","(29,30]",4
1701373943,"Love Through Art","Illustration","Misc","USD","2014-08-08",100,"2014-07-09",5,"failed",1,"US",5,5,100,0,30,2014,7,5,4.60517018598809,"(3.9,4.9]","(29,30]","(29,30]",4
170152217,"Tee Shirt Design","Other","Misc","CAD","2014-08-14",30,"2014-07-15",42,"successful",1,"CA",39.13,38.53,27.52,1,30,2014,7,42,3.31491301306514,"(2.9,3.9]","(29,30]","(29,30]",4
1701548842,"AutoGardener - automatic home watering system (Canceled)","Other","Food","USD","2014-08-28",25000,"2014-07-29",0,"canceled",0,"US",0,0,25000,0,30,2014,7,0,10.1266311038503,"(9.9,10.9]","(29,30]","(29,30]",5
1701645330,"The B & A Unisex- Classical Slim Fashionable Wrist Watch","Other","Misc","GBP","2014-08-23",2500,"2014-07-24",532,"failed",10,"GB",908.6,882.18,4145.59,0,30,2014,7,53.2,8.32980039760887,"(7.9,8.9]","(29,30]","(29,30]",4
1701723095,"Meridian Helsinki Funding","Other","Dance","GBP","2014-08-10",500,"2014-07-08",10,"failed",1,"GB",17.14,16.69,834.5,0,33,2014,7,10,6.72683274310189,"(5.9,6.9]","(30,40]","(30,40]",4
1701958953,"BugVibes™-Better Flowers, Plants, Trees with less Pesticides","Other","Technology","USD","2014-08-12",25000,"2014-07-08",260,"failed",9,"US",260,260,25000,0,35,2014,7,28.8888888888889,10.1266311038503,"(9.9,10.9]","(30,40]","(30,40]",5
17020245,"Conflicting Parallels","Other","Film & Video","USD","2014-08-28",1700,"2014-07-29",1820,"successful",40,"US",1820,1820,1700,1,30,2014,7,45.5,7.43838353004431,"(6.9,7.9]","(29,30]","(29,30]",4
1702059316,"#1 Cup-Holder","Product Design","Misc","USD","2014-08-21",35000,"2014-07-17",1092,"failed",27,"US",1092,1092,35000,0,35,2014,7,40.4444444444444,10.4631033404715,"(9.9,10.9]","(30,40]","(30,40]",5
1702342242,"BOKEH - Feature Film","Narrative Film","Film & Video","USD","2014-08-28",35000,"2014-07-29",48627,"successful",610,"US",48627,48627,35000,1,30,2014,7,79.7163934426229,10.4631033404715,"(9.9,10.9]","(29,30]","(29,30]",5
1702414378,"Lukas the Dog Book Series (Canceled)","Other","Misc","USD","2014-08-08",150,"2014-07-09",0,"canceled",0,"US",0,0,150,0,30,2014,7,0,5.01063529409626,"(4.9,5.9]","(29,30]","(29,30]",4
1702537175,"Children Of The Black Planet","Other","Misc","GBP","2014-08-10",500,"2014-07-21",5,"failed",1,"GB",8.49,8.35,834.5,0,20,2014,7,5,6.72683274310189,"(5.9,6.9]","(10,20]","(10,20]",4
1702577669,"Anthem Rising (Canceled)","Rock","Music","USD","2014-09-20",14000,"2014-07-22",0,"canceled",0,"US",0,0,14000,0,60,2014,7,0,9.5468126085974,"(8.9,9.9]","(59,60]","(40,60]",4
1702625079,"Oreggio.com","Other","Technology","USD","2014-08-11",3e+05,"2014-07-22",8,"failed",1,"US",8,8,3e+05,0,20,2014,7,8,12.6115377536383,"(11.9,20]","(10,20]","(10,20]",7
1702643735,"Spaghetti & Meatballs","Other","Food","USD","2014-08-21",20,"2014-07-22",41.01,"successful",4,"US",41.01,41.01,20,1,30,2014,7,10.2525,2.99573227355399,"(2.9,3.9]","(29,30]","(29,30]",3
1702765548,"Old Gum Wrappers and Grocery Lists","Other","Comics","USD","2014-09-01",3000,"2014-07-30",4000,"successful",118,"US",4000,4000,3000,1,33,2014,7,33.8983050847458,8.00636756765025,"(7.9,8.9]","(30,40]","(30,40]",4
1702854090,"Quest to document the vacation of a lifetime","Other","Film & Video","USD","2014-08-28",2500,"2014-07-29",0,"failed",0,"US",0,0,2500,0,30,2014,7,0,7.82404601085629,"(6.9,7.9]","(29,30]","(29,30]",4
1702859051,"Fitness Revolution / Push Up Challenge","Web","Technology","USD","2014-07-30",5000,"2014-07-16",5,"failed",1,"US",5,5,5000,0,14,2014,7,5,8.51719319141624,"(7.9,8.9]","(10,20]","(10,20]",4
1702891398,"One Thousand Kitten Pictures","Other","Misc","USD","2014-08-24",100,"2014-07-25",0,"failed",0,"US",0,0,100,0,30,2014,7,0,4.60517018598809,"(3.9,4.9]","(29,30]","(29,30]",4
1703112916,"My Future Mother Trilogy: Land of Light & Final Renovation","Other","Misc","USD","2014-08-12",8800,"2014-07-13",26,"failed",2,"US",26,26,8800,0,30,2014,7,13,9.0825070004663,"(8.9,9.9]","(29,30]","(29,30]",4
1703129558,"Tabla AEIOU One Handed Two Handed Keyboard Development Kit","Other","Technology","USD","2014-08-10",88888,"2014-07-11",11,"failed",4,"US",11,11,88888,0,30,2014,7,2.75,11.3951324292638,"(10.9,11.9]","(29,30]","(29,30]",6
1704414868,"Albuquerque's Modern Outdoor Movie Theater","Other","Film & Video","USD","2014-09-06",50000,"2014-07-28",1847,"failed",31,"US",1847,1847,50000,0,40,2014,7,59.5806451612903,10.8197782844103,"(9.9,10.9]","(30,40]","(30,40]",5
1704894994,"Saltlife SnowBalls","Food Trucks","Food","USD","2014-08-29",15000,"2014-07-30",0,"failed",0,"US",0,0,15000,0,30,2014,7,0,9.61580548008435,"(8.9,9.9]","(29,30]","(29,30]",4
1705004185,"Fleet  -  Connecting Runners Through Music","Apps","Technology","CAD","2014-08-09",80000,"2014-07-10",1230.01,"failed",7,"CA",1152.06,1128.45,73394.5,0,30,2014,7,175.715714285714,11.203604279915,"(10.9,11.9]","(29,30]","(29,30]",6
1705075560,"Lindsay's first EP (Canceled)","Indie Rock","Music","USD","2014-08-13",7000,"2014-07-14",1185,"canceled",10,"US",1185,1185,7000,0,30,2014,7,118.5,8.85366542803745,"(7.9,8.9]","(29,30]","(29,30]",4
1705146831,"On foot: starting a freelance photography business","Other","Photography","USD","2014-08-12",1500,"2014-07-13",50,"failed",1,"US",50,50,1500,0,30,2014,7,50,7.3132203870903,"(6.9,7.9]","(29,30]","(29,30]",4
1705883377,"""""""""Final Day,"""""""" A Dramatic Musical Play (Broadway,Theater, NYC)","Other","Theater","USD","2014-08-10",70000,"2014-07-11",1025,"failed",5,"US",1025,1025,70000,0,30,2014,7,205,11.1562505210315,"(10.9,11.9]","(29,30]","(29,30]",6
